image_id,question,predicted_answer,ground_truth_answers,vqa_accuracy
106849,What kind of store are they in?,wine,wine|liquor|wint store|liquor|liquor|liquor|liquor|liquor|liquor|wine store,0.3333333333333333
290177,What kind of electronic is this?,laptop,laptop|computer|computer|computer|computer|computer|computer|computer|computer|computer,0.3333333333333333
169505,How many kites are being flown?,2,2|2|2|2|2|2|2|2|2|2,1.0
374734,What is the person doing?,skiing,hang gliding|water skiing|paragliding|water skiing|parasailing|water skiing|water skiing|fly skiing|flying|parasailing,0.0
155449,What is on the road?,people,train|train|people|train|train|people|train|train|train|train,0.6666666666666666
353001,How many pink umbrellas are there?,1,6|6|6|3|6|7|6|6|6|6,0.0
206591,What pattern is the man's shorts?,stripes,nothing|stripes|striped|no shorts|denim jeans|none|plain|stripes|denim|none,0.6666666666666666
323100,What is the woman eating?,cake,tart|nothing|food|cake|nothing|dessert|cake|nothing|pie|food,0.6666666666666666
132706,What is this?,vegetable,fruit salad|food|fancy food|food|food|salad|lunch|sandwich|sandwich|salad,0.0
276063,How many vehicles are there?,5,7|7|8|4|8|8|8|7|8|9,0.0
342819,What colors are the walls?,gray,blue|purple|purple|purple|purple|purple|purple|light blue|purple|purple,0.0
4211,What are the men on horses doing?,fighting,jousting|jousting|jousting|jousting|fighting|jousting|sword fight|jousting|polo|jousting,0.3333333333333333
551243,How many people are wearing flowers?,one,1|1|1|1|1|1|1|1|1|1,0.0
549789,What is the man doing?,skiing,skiing|skiing|skiing|skiing|ski jump|skiing|skiing|skiing|freestyle skiing|skiing,1.0
7278,What initials are in the photo?,wv,wp|wp|wp|wp|wp|wp|wp|wp|wp|wp,0.0
311510,What color is the truck near the parking sign?,blue,blue|blue|blue|blue|blue|dark blue|blue|purple|blue|blue,1.0
239861,Have the sheep been recently shorn?,yes,no|no|no|no|no|no|no|no|no|0,0.0
533805,How many sconces?,2,0|0|0|0|0|0|0|0|0|0,0.0
133343,What type of sunglasses is the man wearing?,ray-bans,aviator|tinted|regular|black|big ones|not sure|polarized|black|shades|oakley,0.0
350003,How many fire trucks are there?,2,1|1|1|1|1|1|1|1|1|1,0.0
560624,What is the depth of this water?,10,shallow|3 feet|3 ft|3 feet|4 feet|3 feet|3 feet|2 feet|2 feet|2 feet,0.0
191138,Where are these people?,new york,on boat|on ship|on boat|cruise ship|ferry|on boat|washington|boat|in boat|on boat,0.0
116361,Are the people in a hall?,yes,yes|yes|no|yes|yes|yes|yes|yes|no|yes,1.0
418175,What cooking devices are in this picture?,refrigerator,"vats|pots|deep fryers|kettles|stove, grill, vats|ladles, cooking pots, grill|mixers|pots|pots|ovens",0.0
172553,Is one of the giraffe's eating from the ladies hand?,yes,no|no|no|no|no|yes|no|no|yes|no,0.6666666666666666
477791,What object is the cat in?,car,car|car|car|car|car|car|car|car|car|car,1.0
191013,Where is the yellow color?,united states,on giant clock|on taxi|clock face|on clock|cab|on taxi|taxi|on clock|6:55|car,0.0
173208,What type of metal eating utensil is on the plate?,spoon,spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon|spoon,1.0
230610,Is this in America?,yes,yes|maybe|yes|no|yes|yes|yes|no|yes|yes,1.0
529041,Do you see a firefighter in the picture?,yes,no|yes|no|no|no|no|no|no|no|no,0.3333333333333333
105052,Where are these people?,new york,dinner party|in front of inn|outside|longfellows inn|restaurant|hotel|hotel|at longfellows inn|longlows inn|longfellows inn,0.0
79229,Why is the man wearing a head wrap?,iv,cold|cold|cold|cold|warmth|no|cold weather|cold|no|cold,0.0
223243,What is the man in blue holding?,bat,baseball mitt|baseball glove|glove|baseball glove|glove|glove|glove|baseball glove|baseball glove|mitt,0.0
537128,What color is her phone?,black,pink|pink|pink|pink|pink|pink|pink|pink|pink|pink,0.0
414133,What color is the sky?,blue,blue|blue|blue|blue|blue|blue|blue|blue|blue|blue,1.0
286794,What is this animal?,giraffe,giraffe|garraf|boar|impala|yak|hyena|giraffe|water buffalo|giraffe|wildebeest,1.0
352491,Why are people looking out of the window?,train,to see|to see scenery|watching world|view|checking|curiosity|to see sights|yes|probably|their stop,0.0
580693,What species of giraffe are in the photo?,giraffe,african|masai|reticulated|no idea|african|unsure|savanna|zebras|african giraffe|african,0.0
368855,What sweet images are on her clothing?,pizza,"candy canes|candy|candy canes, candy|candy|candy|candy|candy|candy canes, wrapped candies|candy|candy",0.0
143891,Is the train stopping or leaving?,leaving,leaving|stopping|leaving|stopping|leaving|leaving|stopping|stopping|stopping|leaving,1.0
562848,Is this an advertisement for a Nokia phone?,no,no|no|no|no|no|yes|no|no|yes|yes,1.0
191949,What sport is this?,tennis,tennis|tennis|tennis|tennis|tennis|tennis|tennis court|tennis|tennis|tennis,1.0
215471,Number of shoes?,1,12|13|13|13|12|15|14 shoes|11|11|15,0.0
161879,Is this  a safe thing to do?,yes,no|no|no|no|no|no|no|no|no|no,0.0
402903,What color is on the right?,yellow,yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow,1.0
532732,What are they wearing on their heads?,hat,hats|hats|hats|hats|hats|hats|hats|hat|cell phone|hat,0.6666666666666666
138477,Where is the kite?,round,left|ground|flying|air|air|left|left|in air|ground|sky,0.0
373341,Is that a ups truck?,yes,"no|no|no|no|no|no|no, it is fedex truck|no|no|no",0.0
267802,How many people riding bikes?,1,6|many|0|6|9|7|20|8|almost all of them|4,0.0
486774,Is this a good wave?,yes,mediocre|yes|yes|no|yes|yes|no|yes|no|yes,1.0
298562,What color is this?,pink,pink|pink and white|pink|cream|white|[ink|white|pink|white|white,1.0
103431,What country are they from?,u,united states|america|israel|usa|no idea|england|united states|ireland|america|usa,0.0
274606,Is there steam coming from the train?,yes,yes|yes|yes|yes|yes|yes|no|yes|yes|yes,1.0
191138,How many boats are there?,1,2|2|2|2|2|2|2|2|2|2,0.0
476233,How many balls in the shot?,1,1|1|1|1|1|1|1|1|1|1,1.0
83257,What is the man wearing around his neck?,necklace,camera|camera|camera|camera|camera|camera|camera|camera|camera|camera,0.0
195542,Can you see scissors in this picture?,yes,no|no|no|no|no|no|no|no|no|no,0.0
66179,Are there power lines in the photo?,yes,yes|yes|yes|no|no|no|yes|yes|yes|yes,1.0
453013,Does something stink?,yes,no|no|no|no|no|no|no|no|no|no,0.0
46433,What is on the shelf between the beds?,books,"books, clocks, cups|books|books|clock|clock|clock|cloak and books|books|books|bookcase",1.0
64059,What sport is she playing?,frisbee,frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee,1.0
190767,Name a product that gives from this type of animal?,grass,burgers|beef|steak|milk|milk|dairy|milk|cheese|milk|cheese,0.0
175310,Is the room cluttered?,yes,no|no|no|no|no|no|no|no|no|no,0.0
50124,What bus number is this?,7,38|38|38|38b|38b|2635|38b|38b|38|388,0.0
285645,What color is the man's jacket?,black,blue|blue|blue|blue|blue|blue|blue|blue|blue|blue,0.0
261273,What do the road signs say?,stop,"stop, regulus st, stampede rd|stop|stampede, regulus, stop|stop|stop, stampede, and regulus|regulus st, stampede rd|regulus st, stampede rd, and stop|regulus stampede stop|stop|stop",1.0
376307,Is this man going to buy all these plantains?,yes,no|no|no|no|no|no|no|no|no|no,0.0
553912,Are the cars lights on or off?,on,off|off|off|off|off|off|off|off|off|off,0.0
546760,What are the stick figures in this photo doing?,drawing,skiing|skiing|skiing|sitting|skiing|skiing|skiing|skiing|skiing|skiing,0.0
209431,Is there someone going to eat the food?,yes,yes|no|yes|yes|yes|yes|yes|yes|yes|yes,1.0
185821,How many spots are on the giraffe?,1,"many|over 40|2,000|couple dozen|75|30|100|400|69|61",0.0
47395,What color pole is the sign on?,white,black|black|black|black|black|black|black|black|black|black,0.0
512545,What number in blue in on the lamb?,1,no number|31|no number|0|no numbers|50|no number|0|unanswerable|no bench,0.0
38709,What color are the curtains?,green,"yellow and green|green and yellow|green and yellow|green, yellow|green and yellow|no curtains|green, yellow|green and yellow|green and orange|yellow",0.0
167044,Is this a fried egg?,no,no|no|no|no|no|no|no|no|no|no,1.0
249443,What is the building made of?,wood,brick|brick|brick|brick|brick|brick|brick|brick|bricks|brick,0.0
97592,How many people are in the photo?,1,4|4|4|4|4|4|4|4|4|4,0.0
341389,Why is the so much snow falling off the tree?,winter,snow storm|shaking|wind gusts|wind|ski resort|snowstorm|storm|wind|wind|avalanche,0.0
572734,How many drawers are here?,1,6|10|6|6|10|6|6|6|6|9,0.0
154363,Did some of the soap fall on the floor?,yes,no|no|no|no|no|no|no|no|no|no,0.0
432334,Is this the Atlantic Ocean?,yes,yes|no|yes|no|yes|yes|yes|yes|no|yes,1.0
159463,What is the floor made of?,wood,wood|hardwood|wood|wood|wood|wood|wood|wild|wood|wood,1.0
229984,What is the yellow object on the man's wrist?,bandage,watch|baseball bat|watch|bat|sweatband|wristband|glove|sweatband|bat|baseball bat,0.0
246613,What is on top of the tank?,toilet,bottle|soap|mouthwash|soap|water bottle|cleaner|bottle|cleaner|bottle|spray,0.0
230501,What are they laying on?,cat,computer|laptop|computer|computer|laptop|computer|laptop|laptop|laptop|computer,0.0
216103,What is the banister made of?,wood,wood|wood|no banister|canvas|wicker|none|wicker|wood|metal|no bannister,1.0
183666,Is the train giving off smoke?,no,no|no|no|no|no|no|no|no|no|no,1.0
479448,Is this hot chocolate?,yes,no|no|no|no|no|no|no|no|no|no,0.0
491223,How is the man's eyes?,red,crossed|crossed|crossed|crossed|crossed|crossed|crossed|pointed inward|crossed|crossed,0.0
310407,Are the landing gear down?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
470113,Are those for sale?,yes,yes|yes|yes|yes|yes|yes|yes|yes|cabinets|yes,1.0
320972,What are the color of the fruits?,yellow,"yellow|yellow|yellow|yellow and orange|yellow|yellow|yellow|yellow|yellow, orange|yellow/orange",1.0
40083,Is the market crowded?,yes,no|no|no|no|no|no|no|no|no|no,0.0
208311,Is anyone watching the skater?,yes,no|no|no|yes|no|no|no|no|no|no,0.3333333333333333
218343,Do you like the color scheme of this apartment?,yes,no|yes|no|yes|yes|no|yes|beige|yes|yes,1.0
502737,Is there chocolate on the cookie?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
560111,Is this train stopped?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|no,1.0
60409,What time does the clock show?,12,2:09|2:04|2:04|2:04|2:04|2:05|2:04|2:04|2:04|2:04,0.0
83850,How many drink containers contain drink?,2,3|2|2|2|4|3|2|1|3|2,1.0
101068,What game is he playing?,baseball,baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball,1.0
82367,Where is the clock?,a,in doorway|top of door frame|attached to wall|entryway|on wall|door frame|wall|wall|on wall|on wall,0.0
446522,What is on the chair?,dog,dog|dog|dashun|dog|dog|dog|dog|dog|dog|tan with flowers,1.0
511999,How many people are beside the train?,1,3|3|3|3|3|3|3|3|3|3,0.0
570736,What color is the sink?,black,white|white|black|black and white|white|white|white|white|black|white,0.6666666666666666
306426,Why is this woman wearing a hair net?,to protect,keep hair out of food|cooking|baking|yes|preparing food|to keep hair out of food|food safety|so hair doesn't get in food|prevent hair in bread|working with food,0.0
336171,Does this look like a home kitchen?,yes,no|no|no|no|no|no|no|no|no|no,0.0
1667,What is the child holding?,straw,fork|fork|fork|fork|fork|fork|fork|fork|fork|fork,0.0
317320,How many people are on bikes?,1,2|2|2|1|2|1|1|2|1|2,1.0
80429,Is it snowing outside?,no,no|no|no|no|no|no|no|no|no|no,1.0
342394,Is it cloudy?,no,yes|yes|yes|yes|yes|yes|yes|yes|no|yes,0.3333333333333333
20070,What style of facial hair does the man have?,mustache,0|stubble|0|0|shaven|sideburns|0|0|0|no hair,0.0
414709,What color are the girls clothes?,blue,"blue and gray|blue|gray blue|blue|blue and gray|blue gray|blue and gray|blue and white|gray, blue|blue and gray",0.6666666666666666
196681,What is flying in the air?,air,plane|plane|plane|plane|airplane|airplane|plane|plane|plane|plane,0.0
198641,How many computer screens are there?,1,3|3|3|3|3|3|3|3|3|3,0.0
299353,What is at the top of the steeple?,clock,clock|silver|bell tower|clock|point|cross|spire|pole|lightning rod|point,0.6666666666666666
274612,Is it raining?,yes,no|it is hard to tell|no|no|no|no|no|no|no|yes,0.3333333333333333
180510,How old do you think this train is?,5,60 years|40 years|1|new|20 years old|20|20|10 year|2|5,0.3333333333333333
411177,Why are there so many pillows on the couch?,style,decoration|decoration|for comfort|7|decorator|11|looks|this is furniture showroom|decoration|for decoration,0.0
166277,What is the cat doing?,drinking,drinking water|drinking from glass|drinking|drinking|drinking water out of glass|drinking water|drinking|drinking|drinking|drinking,1.0
506085,Is there a painting over the arch?,yes,no|no|no|no|no|no|no|no|no|no,0.0
179317,Who manufactures the device on the left?,samsung,nokia|nokia|nokia|nokia|nokia|nokia|cingular|nokia|nokia|nokia,0.0
414379,Is this in a cold place?,yes,no|no|no|no|no|no|maybe|no|no|no,0.0
567536,What are the animals doing?,jumping,flying|flying|flying|flying|playing|flying|flying|flying|flying|flying,0.0
35899,What type of tree is in the foreground?,oak,pine|tree|pine|evergreen|tall|redwoods|long|pine tree|oak|pine tree,0.3333333333333333
478766,Is this food in a cup?,yes,no|no|no|no|yes|no|yes|no|yes|yes,1.0
557686,Can this animal fly?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
15846,What is the number on the back of the man's shirt?,2,11|11|11|11|11|11|11|11|11|11,0.0
277089,What does the sign mean?,no parking,walk|pedestrians|pedestrian crossing|pedestrian|crossing|pedestrian crossing|crosswalk|people walking|pedestrian crossing|pedestrian crossing,0.0
550444,Is the soccer ball rolling away to avoid being kicked?,no,no|no|no|no|no|no|no|no|no|no,1.0
188906,Is this healthy?,yes,no|yes|no|yes|yes|yes|no|no|no|no,1.0
471350,What color is the hydrant?,orange,orange|orange|orange|orange|orange|red|orange|orange|orange|orange,1.0
162589,Is this a working bathroom?,no,yes|yes|no|no|yes|yes|no|yes|yes|no,1.0
79189,What color shirt is she wearing?,white,"white, orange|orange and white|pink, white and blue|peach|white|pink/white|pink|pink, white|orange and white|white, pink",0.3333333333333333
471450,What is the color of the animal?,brown,brown|brown|brown|brown|brown|brown|brown|brown|brown|brown,1.0
307523,What substance is the building made of?,wood,concrete|brick|brick|stones|concrete|concrete|concrete|concrete|concrete|cement,0.0
138086,Is this a brand new table?,yes,no|no|no|no|no|no|no|no|no|no,0.0
50124,What number is this bus?,1,38b|2635|2635|38b|38|38|2635|38b|38b|388,0.0
178683,What maneuver is the batter doing?,swing,hitting ball|swinging|none|swinging|swing at ball|swinging|hitting ball|bunting|hitting|swinging,0.0
201426,What company's name is seen?,mcdonald,pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi,0.0
481281,IS the horse wearing a saddle?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
480317,What color is the kite?,blue,blue|blue|green|blue|blue and red|blue|blue|blue|green|blue,1.0
280083,How many people have food in their hands?,1,1|1|0|1|1|1|1|1|1|0,1.0
456584,Is it a night?,yes,no|no|no|no|no|no|no|no|yes|yes,0.6666666666666666
28343,What does the decoration on the table resemble?,donut,donuts|donuts|donuts|donuts|doughnuts|doughnut|donuts|donuts|circle|doughnuts,0.0
274058,Is the man wearing a big watch?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|it's not big,1.0
578107,Is there a filing cabinet?,yes,no|no|no|no|no|no|yes|no|yes|no,0.6666666666666666
113493,What are they wearing that matches?,tie,smiles|ties|tie|tie|yes|ties|tie|ties|ties|ties,1.0
491985,What color is the cat?,black,black|black|black|black|black|black|black|black|black|black,1.0
566699,How long is the giraffes tongue in centimeters?,1,2|21|3|10|8|3|20|10|5|6 cm,0.0
107839,What is sitting on the sand to the right in this photo?,kite,kite|parasail|nothing|person|person|sil|kite|sail|person|man,0.6666666666666666
528984,Is this area for adults?,yes,no|maybe|yes|yes|yes|yes|no|yes|yes|yes,1.0
247259,What is the scene?,office,meeting|meeting|meeting|office|conference|meeting|boardroom|meeting|people on computers|meeting,0.3333333333333333
